year,ac_no,ac_name,ac_type,cand_sex,partyname,totvotpoll,electors
2010,212,Dehri,GEN,,All India Babu Jagjivan Ram Saheb National Congress,779,231865
2010,212,Dehri,GEN,,Independent,819,231865
2010,212,Dehri,GEN,,Bahujan Samaj Party,1833,231865
2010,212,Dehri,GEN,,Independent,1936,231865
2010,212,Dehri,GEN,,Communist Party of India (Marxist-Leninist) (Liberation),2252,231865
2010,212,Dehri,GEN,,Indian National Congress,4040,231865
2010,212,Dehri,GEN,,Independent,4582,231865
2010,212,Dehri,GEN,,Bharatiya Janata Party,27508,231865
2010,212,Dehri,GEN,,Rashtriya Janata Dal,33819,231865
2010,212,Dehri,GEN,,Independent,43634,231865
2010,213,Karakat,GEN,,Janata Dal (Secular),648,261872
2010,213,Karakat,GEN,,Samajwadi Janata Party (Rashtriya),737,261872
2010,213,Karakat,GEN,,Indian Justice Party,822,261872
2010,213,Karakat,GEN,,Rashtriya Samanta Dal,852,261872
2010,213,Karakat,GEN,,Independent,943,261872
2010,213,Karakat,GEN,,Nationalist Congress Party,1034,261872
2010,213,Karakat,GEN,,Republican Party of India(A),1282,261872
2010,213,Karakat,GEN,,Bharat Vikas Morcha,2051,261872
2010,213,Karakat,GEN,,Indian National Congress,2206,261872
2010,213,Karakat,GEN,,Independent,2232,261872
2010,213,Karakat,GEN,,Bahujan Samaj Party,3711,261872
2010,213,Karakat,GEN,,Communist Party of India (Marxist-Leninist) (Liberation),23179,261872
2010,213,Karakat,GEN,,Rashtriya Janata Dal,38336,261872
2010,213,Karakat,GEN,,Janata Dal (United),49751,261872
2010,214,Arwal,GEN,,Akhil Bharatiya Ashok Sena,318,201479
2010,214,Arwal,GEN,,Independent,396,201479
2010,214,Arwal,GEN,,Indian Justice Party,403,201479
2010,214,Arwal,GEN,,Independent,572,201479
2010,214,Arwal,GEN,,Samajwadi Janata Party (Rashtriya),703,201479
2010,214,Arwal,GEN,,Shoshit Samaj Dal,1055,201479
2010,214,Arwal,GEN,,Independent,1136,201479
2010,214,Arwal,GEN,,Independent,1519,201479
2010,214,Arwal,GEN,,Independent,1586,201479
2010,214,Arwal,GEN,,Janata Dal (Secular),1724,201479
2010,214,Arwal,GEN,,Independent,1862,201479
2010,214,Arwal,GEN,,Independent,2171,201479
2010,214,Arwal,GEN,,Ambedkar National Congress,2534,201479
2010,214,Arwal,GEN,,Nationalist Congress Party,2595,201479
2010,214,Arwal,GEN,,Independent,2622,201479
2010,214,Arwal,GEN,,Independent,4541,201479
2010,214,Arwal,GEN,,Bahujan Samaj Party,4548,201479
2010,214,Arwal,GEN,,Indian National Congress,5196,201479
2010,214,Arwal,GEN,,Lok Jan Shakti Party,15513,201479
2010,214,Arwal,GEN,,Communist Party of India (Marxist-Leninist) (Liberation),19782,201479
2010,214,Arwal,GEN,,Bharatiya Janata Party,23984,201479
2010,215,Kurtha,GEN,,Rashtra Sewa Dal,553,191152
2010,215,Kurtha,GEN,,Independent,928,191152
2010,215,Kurtha,GEN,,Independent,938,191152
2010,215,Kurtha,GEN,,Independent,962,191152
2010,215,Kurtha,GEN,,Shoshit Samaj Dal,1078,191152
2010,215,Kurtha,GEN,,Janata Dal (Secular),1171,191152
2010,215,Kurtha,GEN,,Lokpriya Samaj Party,1396,191152
2010,215,Kurtha,GEN,,Independent,1893,191152
2010,215,Kurtha,GEN,,Indian National Congress,2297,191152
2010,215,Kurtha,GEN,,Communist Party of India (Marxist-Leninist) (Liberation),4065,191152
2010,215,Kurtha,GEN,,Bahujan Samaj Party,5362,191152
2010,215,Kurtha,GEN,,Nationalist Congress Party,5461,191152
2010,215,Kurtha,GEN,,Rashtriya Janata Dal,28140,191152
2010,215,Kurtha,GEN,,Janata Dal (United),37633,191152
2010,216,Jahanabad,GEN,,Bharatiya Jantantrik Janta Dal,399,222148
2010,216,Jahanabad,GEN,,Janhit Dal,478,222148
2010,216,Jahanabad,GEN,,Independent,531,222148
2010,216,Jahanabad,GEN,,Janata Dal (Secular),593,222148
2010,216,Jahanabad,GEN,,Lok Shakti,759,222148
2010,216,Jahanabad,GEN,,Samajwadi Janata Party (Rashtriya),938,222148
2010,216,Jahanabad,GEN,,Akhil Bharatiya Ashok Sena,958,222148
2010,216,Jahanabad,GEN,,Independent,1287,222148
2010,216,Jahanabad,GEN,,Ambedkar National Congress,1292,222148
2010,216,Jahanabad,GEN,,Independent,1830,222148
2010,216,Jahanabad,GEN,,Independent,2481,222148
2010,216,Jahanabad,GEN,,Bahujan Samaj Party,3176,222148
2010,216,Jahanabad,GEN,,Independent,3658,222148
2010,216,Jahanabad,GEN,,Independent,5012,222148
2010,216,Jahanabad,GEN,,Samajwadi Party,5085,222148
2010,216,Jahanabad,GEN,,Communist Party of India (Marxist-Leninist) (Liberation),6447,222148
2010,216,Jahanabad,GEN,,Indian National Congress,13239,222148
2010,216,Jahanabad,GEN,,Rashtriya Janata Dal,26941,222148
2010,216,Jahanabad,GEN,,Janata Dal (United),35508,222148
2010,217,Ghosi,GEN,,Samajwadi Party,826,206748
2010,217,Ghosi,GEN,,Janata Dal (Secular),1271,206748
2010,217,Ghosi,GEN,,Indian National Congress,1667,206748
2010,217,Ghosi,GEN,,Nationalist Congress Party,2180,206748
2010,217,Ghosi,GEN,,Bahujan Samaj Party,2267,206748
2010,217,Ghosi,GEN,,Independent,2328,206748
2010,217,Ghosi,GEN,,Communist Party of India (Marxist-Leninist) (Liberation),12203,206748
2010,217,Ghosi,GEN,,Independent,14929,206748
2010,217,Ghosi,GEN,,Lok Jan Shakti Party,26088,206748
2010,217,Ghosi,GEN,,Janata Dal (United),40364,206748
2010,218,Makhdumpur,SC,,Samajwadi Party,524,183352
2010,218,Makhdumpur,SC,,Janata Dal (Secular),549,183352
2010,218,Makhdumpur,SC,,Bharatiya Jantantrik Janta Dal,586,183352
2010,218,Makhdumpur,SC,,Independent,850,183352
2010,218,Makhdumpur,SC,,Independent,1257,183352
2010,218,Makhdumpur,SC,,Nationalist Congress Party,1821,183352
2010,218,Makhdumpur,SC,,Independent,1937,183352
2010,218,Makhdumpur,SC,,Bahujan Samaj Party,2708,183352
2010,218,Makhdumpur,SC,,Communist Party of India (Marxist-Leninist) (Liberation),3487,183352
2010,218,Makhdumpur,SC,,Indian National Congress,4625,183352
2010,218,Makhdumpur,SC,,Rashtriya Janata Dal,33378,183352
2010,218,Makhdumpur,SC,,Janata Dal (United),38463,183352
2010,219,Goh,GEN,,Nationalist Congress Party,777,228189
2010,219,Goh,GEN,,Independent,871,228189
2010,219,Goh,GEN,,Rashtra Sewa Dal,875,228189
2010,219,Goh,GEN,,Independent,1027,228189
2010,219,Goh,GEN,,Independent,1208,228189
2010,219,Goh,GEN,,Independent,1445,228189
2010,219,Goh,GEN,,Jai Maha Bharath Party,1508,228189
2010,219,Goh,GEN,,Communist Party of India (Marxist-Leninist) (Liberation),1734,228189
2010,219,Goh,GEN,,Independent,2093,228189
2010,219,Goh,GEN,,Bahujan Samaj Party,2640,228189
2010,219,Goh,GEN,,Communist Party of India,3407,228189
2010,219,Goh,GEN,,Indian National Congress,8418,228189
2010,219,Goh,GEN,,Rashtriya Janata Dal,46684,228189
2010,219,Goh,GEN,,Janata Dal (United),47378,228189
2010,220,Obra,GEN,,Nationalist Congress Party,870,232406
2010,220,Obra,GEN,,Ambedkar National Congress,1119,232406
2010,220,Obra,GEN,,Independent,1316,232406
2010,220,Obra,GEN,,Independent,1428,232406
2010,220,Obra,GEN,,Bahujan Samaj Party,1784,232406
2010,220,Obra,GEN,,Independent,2383,232406
2010,220,Obra,GEN,,Indian National Congress,13201,232406
2010,220,Obra,GEN,,Rashtriya Janata Dal,16856,232406
2010,220,Obra,GEN,,Communist Party of India (Marxist-Leninist) (Liberation),18463,232406
2010,220,Obra,GEN,,Janata Dal (United),36014,232406
2010,220,Obra,GEN,,Independent,36816,232406
2010,221,Nabinagar,GEN,,Independent,763,205361
2010,221,Nabinagar,GEN,,Independent,837,205361
2010,221,Nabinagar,GEN,,Nationalist Congress Party,847,205361
2010,221,Nabinagar,GEN,,Independent,1152,205361
2010,221,Nabinagar,GEN,,Independent,1162,205361
2010,221,Nabinagar,GEN,,Awami Party,1359,205361
2010,221,Nabinagar,GEN,,Independent,1424,205361
2010,221,Nabinagar,GEN,,Indian National Congress,1868,205361
2010,221,Nabinagar,GEN,,Independent,2649,205361
2010,221,Nabinagar,GEN,,Independent,2898,205361
2010,221,Nabinagar,GEN,,Independent,5705,205361
2010,221,Nabinagar,GEN,,Communist Party of India,7415,205361
2010,221,Nabinagar,GEN,,Bahujan Samaj Party,11850,205361
2010,221,Nabinagar,GEN,,Lok Jan Shakti Party,25026,205361
2010,221,Nabinagar,GEN,,Janata Dal (United),36860,205361
2010,222,Kutumba,SC,,Independent,952,195497
2010,222,Kutumba,SC,,Nationalist Congress Party,1087,195497
2010,222,Kutumba,SC,,Janata Dal (Secular),1375,195497
2010,222,Kutumba,SC,,Independent,1914,195497
2010,222,Kutumba,SC,,Indian Justice Party,2075,195497
2010,222,Kutumba,SC,,Independent,2837,195497
2010,222,Kutumba,SC,,Bahujan Samaj Party,3535,195497
2010,222,Kutumba,SC,,Indian National Congress,8477,195497
2010,222,Kutumba,SC,,Rashtriya Janata Dal,28649,195497
2010,222,Kutumba,SC,,Janata Dal (United),42559,195497
2010,223,Aurangabad,GEN,,Independent,532,226141
2010,223,Aurangabad,GEN,,Samajwadi Party,915,226141
2010,223,Aurangabad,GEN,,Communist Party of India (Marxist-Leninist) (Liberation),1056,226141
2010,223,Aurangabad,GEN,,Janata Dal (Secular),1071,226141
2010,223,Aurangabad,GEN,,Independent,1264,226141
2010,223,Aurangabad,GEN,,Indian Justice Party,1341,226141
2010,223,Aurangabad,GEN,,Nationalist Congress Party,1399,226141
2010,223,Aurangabad,GEN,,Independent,1410,226141
2010,223,Aurangabad,GEN,,Independent,1589,226141
2010,223,Aurangabad,GEN,,Independent,1646,226141
2010,223,Aurangabad,GEN,,Independent,2952,226141
2010,223,Aurangabad,GEN,,Indian National Congress,3434,226141
2010,223,Aurangabad,GEN,,Communist Party of India,3595,226141
2010,223,Aurangabad,GEN,,Bahujan Samaj Party,13012,226141
2010,223,Aurangabad,GEN,,Rashtriya Janata Dal,34934,226141
2010,223,Aurangabad,GEN,,Bharatiya Janata Party,41176,226141
2010,224,Rafiganj,GEN,,Awami Party,543,246531
2010,224,Rafiganj,GEN,,Samajwadi Party,573,246531
2010,224,Rafiganj,GEN,,Independent,658,246531
2010,224,Rafiganj,GEN,,Janata Dal (Secular),841,246531
2010,224,Rafiganj,GEN,,Independent,871,246531
2010,224,Rafiganj,GEN,,Rashtra Sewa Dal,885,246531
2010,224,Rafiganj,GEN,,Communist Party of India (Marxist-Leninist) (Liberation),1152,246531
2010,224,Rafiganj,GEN,,Independent,1360,246531
2010,224,Rafiganj,GEN,,Independent,1918,246531
2010,224,Rafiganj,GEN,,Ambedkar National Congress,2394,246531
2010,224,Rafiganj,GEN,,Independent,3039,246531
2010,224,Rafiganj,GEN,,Bahujan Samaj Party,4162,246531
2010,224,Rafiganj,GEN,,Indian National Congress,6273,246531
2010,224,Rafiganj,GEN,,Rashtriya Janata Dal,34816,246531
2010,224,Rafiganj,GEN,,Janata Dal (United),58501,246531
2010,225,Gurua,GEN,,Janata Dal (Secular),757,221346
2010,225,Gurua,GEN,,Indian Justice Party,929,221346
2010,225,Gurua,GEN,,Samajwadi Party,1411,221346
2010,225,Gurua,GEN,,Independent,1458,221346
2010,225,Gurua,GEN,,Independent,1704,221346
2010,225,Gurua,GEN,,Independent,1914,221346
2010,225,Gurua,GEN,,Independent,1948,221346
2010,225,Gurua,GEN,,Independent,1965,221346
2010,225,Gurua,GEN,,Independent,2469,221346
2010,225,Gurua,GEN,,Bahujan Samaj Party,3324,221346
2010,225,Gurua,GEN,,Indian National Congress,4419,221346
2010,225,Gurua,GEN,,Independent,8121,221346
2010,225,Gurua,GEN,,Nationalist Congress Party,8155,221346
2010,225,Gurua,GEN,,Rashtriya Janata Dal,35331,221346
2010,225,Gurua,GEN,,Bharatiya Janata Party,46767,221346
2010,226,Sherghati,GEN,,Samajwadi Party,598,200430
2010,226,Sherghati,GEN,,Indian Justice Party,764,200430
2010,226,Sherghati,GEN,,Independent,1033,200430
2010,226,Sherghati,GEN,,Janata Dal (Secular),1215,200430
2010,226,Sherghati,GEN,,Independent,1236,200430
2010,226,Sherghati,GEN,,Nationalist Congress Party,1770,200430
2010,226,Sherghati,GEN,,Independent,1904,200430
2010,226,Sherghati,GEN,,Independent,1908,200430
2010,226,Sherghati,GEN,,Independent,2057,200430
2010,226,Sherghati,GEN,,Loktantrik Sarvjan Samaj Party,2280,200430
2010,226,Sherghati,GEN,,Indian National Congress,2487,200430
2010,226,Sherghati,GEN,,Independent,2775,200430
2010,226,Sherghati,GEN,,Independent,3052,200430
2010,226,Sherghati,GEN,,Independent,3207,200430
2010,226,Sherghati,GEN,,Bahujan Samaj Party,3389,200430
2010,226,Sherghati,GEN,,Independent,15007,200430
2010,226,Sherghati,GEN,,Rashtriya Janata Dal,18623,200430
2010,226,Sherghati,GEN,,Independent,18944,200430
2010,226,Sherghati,GEN,,Janata Dal (United),25447,200430
2010,227,Imamganj,SC,,Nationalist Congress Party,1235,229249
2010,227,Imamganj,SC,,Awami Party,1563,229249
2010,227,Imamganj,SC,,Independent,1885,229249
2010,227,Imamganj,SC,,Shoshit Samaj Dal,2375,229249
2010,227,Imamganj,SC,,Bahujan Samaj Party,2565,229249
2010,227,Imamganj,SC,,Independent,3578,229249
2010,227,Imamganj,SC,,Independent,4368,229249
2010,227,Imamganj,SC,,Indian National Congress,4478,229249
2010,227,Imamganj,SC,,Rashtriya Janata Dal,42915,229249
2010,227,Imamganj,SC,,Janata Dal (United),44126,229249
2010,228,Barachatti,SC,,Rashtra Sewa Dal,1009,224439
2010,228,Barachatti,SC,,Independent,1276,224439
2010,228,Barachatti,SC,,Independent,1294,224439
2010,228,Barachatti,SC,,Janata Dal (Secular),1367,224439
2010,228,Barachatti,SC,,Jammu & Kashmir National Panthers Party,1514,224439
2010,228,Barachatti,SC,,Janvadi Party(Socialist),2168,224439
2010,228,Barachatti,SC,,Bahujan Samaj Party,2599,224439
2010,228,Barachatti,SC,,Indian National Congress,2675,224439
2010,228,Barachatti,SC,,Independent,2934,224439
2010,228,Barachatti,SC,,Communist Party of India (Marxist-Leninist) (Liberation),3011,224439
2010,228,Barachatti,SC,,Independent,3496,224439
2010,228,Barachatti,SC,,Rashtriya Janata Dal,33804,224439
2010,228,Barachatti,SC,,Janata Dal (United),57550,224439
2010,229,Bodh Gaya,SC,,Samajwadi Party,1422,238026
2010,229,Bodh Gaya,SC,,Independent,2104,238026
2010,229,Bodh Gaya,SC,,Janvadi Party(Socialist),2972,238026
2010,229,Bodh Gaya,SC,,Indian National Congress,3180,238026
2010,229,Bodh Gaya,SC,,Independent,3309,238026
2010,229,Bodh Gaya,SC,,Bahujan Samaj Party,3473,238026
2010,229,Bodh Gaya,SC,,Independent,3709,238026
2010,229,Bodh Gaya,SC,,Nationalist Congress Party,4737,238026
2010,229,Bodh Gaya,SC,,Lok Jan Shakti Party,42947,238026
2010,229,Bodh Gaya,SC,,Bharatiya Janata Party,54160,238026
2010,230,Gaya Town,GEN,,Smast Bhartiya Party,207,214892
2010,230,Gaya Town,GEN,,Bharatiya Jantantrik Janta Dal,211,214892
2010,230,Gaya Town,GEN,,Rashtriya Pragati Party,241,214892
2010,230,Gaya Town,GEN,,Nationalist Congress Party,255,214892
2010,230,Gaya Town,GEN,,Independent,272,214892
2010,230,Gaya Town,GEN,,Janata Dal (Secular),285,214892
2010,230,Gaya Town,GEN,,Rashtrawadi Sena,292,214892
2010,230,Gaya Town,GEN,,Samajwadi Party,359,214892
2010,230,Gaya Town,GEN,,Independent,368,214892
2010,230,Gaya Town,GEN,,Independent,418,214892
2010,230,Gaya Town,GEN,,Independent,444,214892
2010,230,Gaya Town,GEN,,Independent,488,214892
2010,230,Gaya Town,GEN,,Independent,516,214892
2010,230,Gaya Town,GEN,,Independent,902,214892
2010,230,Gaya Town,GEN,,Independent,953,214892
2010,230,Gaya Town,GEN,,Independent,1005,214892
2010,230,Gaya Town,GEN,,Bahujan Samaj Party,1356,214892
2010,230,Gaya Town,GEN,,Lok Jan Shakti Party,4098,214892
2010,230,Gaya Town,GEN,,Indian National Congress,7664,214892
2010,230,Gaya Town,GEN,,Communist Party of India,27201,214892
2010,230,Gaya Town,GEN,,Bharatiya Janata Party,55618,214892
2010,231,Tikari,GEN,,Rashtra Sewa Dal,515,244914
2010,231,Tikari,GEN,,Independent,554,244914
2010,231,Tikari,GEN,,Independent,658,244914
2010,231,Tikari,GEN,,Independent,950,244914
2010,231,Tikari,GEN,,Shoshit Samaj Dal,1716,244914
2010,231,Tikari,GEN,,Communist Party of India (Marxist-Leninist) (Liberation),1859,244914
2010,231,Tikari,GEN,,Bahujan Samaj Party,2357,244914
2010,231,Tikari,GEN,,Independent,2824,244914
2010,231,Tikari,GEN,,Indian National Congress,3606,244914
2010,231,Tikari,GEN,,Rashtriya Janata Dal,49165,244914
2010,231,Tikari,GEN,,Janata Dal (United),67706,244914
2010,232,Belaganj,GEN,,Independent,577,219661
2010,232,Belaganj,GEN,,Independent,1132,219661
2010,232,Belaganj,GEN,,Independent,1478,219661
2010,232,Belaganj,GEN,,Independent,1663,219661
2010,232,Belaganj,GEN,,Communist Party of India (Marxist-Leninist) (Liberation),1838,219661
2010,232,Belaganj,GEN,,Bahujan Samaj Party,1943,219661
2010,232,Belaganj,GEN,,Indian National Congress,2710,219661
2010,232,Belaganj,GEN,,Shivsena,8942,219661
2010,232,Belaganj,GEN,,Janata Dal (United),48441,219661
2010,232,Belaganj,GEN,,Rashtriya Janata Dal,53079,219661
2010,233,Atri,GEN,,Independent,544,251793
2010,233,Atri,GEN,,Samajwadi Party,590,251793
2010,233,Atri,GEN,,Independent,752,251793
2010,233,Atri,GEN,,Independent,940,251793
2010,233,Atri,GEN,,Independent,1222,251793
2010,233,Atri,GEN,,Rashtrawadi Sena,1368,251793
2010,233,Atri,GEN,,Independent,1484,251793
2010,233,Atri,GEN,,Independent,1592,251793
2010,233,Atri,GEN,,Communist Party of India (Marxist-Leninist) (Liberation),1814,251793
2010,233,Atri,GEN,,Independent,2433,251793
2010,233,Atri,GEN,,Nationalist Congress Party,2881,251793
2010,233,Atri,GEN,,Bahujan Samaj Party,4402,251793
2010,233,Atri,GEN,,Indian National Congress,6345,251793
2010,233,Atri,GEN,,Rashtriya Janata Dal,35023,251793
2010,233,Atri,GEN,,Janata Dal (United),55633,251793
2010,234,Wazirganj,GEN,,Independent,517,229540
2010,234,Wazirganj,GEN,,Independent,780,229540
2010,234,Wazirganj,GEN,,Independent,829,229540
2010,234,Wazirganj,GEN,,Independent,839,229540
2010,234,Wazirganj,GEN,,Apna Dal,853,229540
2010,234,Wazirganj,GEN,,Janata Dal (Secular),1093,229540
2010,234,Wazirganj,GEN,,Independent,1173,229540
2010,234,Wazirganj,GEN,,Independent,1620,229540
2010,234,Wazirganj,GEN,,Communist Party of India (Marxist),2308,229540
2010,234,Wazirganj,GEN,,Independent,2442,229540
2010,234,Wazirganj,GEN,,Bahujan Samaj Party,4173,229540
2010,234,Wazirganj,GEN,,Independent,5919,229540
2010,234,Wazirganj,GEN,,Independent,7043,229540
2010,234,Wazirganj,GEN,,Independent,8377,229540
2010,234,Wazirganj,GEN,,Rashtriya Janata Dal,10394,229540
2010,234,Wazirganj,GEN,,Independent,13693,229540
2010,234,Wazirganj,GEN,,Indian National Congress,21127,229540
2010,234,Wazirganj,GEN,,Bharatiya Janata Party,38893,229540
2010,235,Rajauli,SC,,Jai Maha Bharath Party,474,235696
2010,235,Rajauli,SC,,Nationalist Congress Party,546,235696
2010,235,Rajauli,SC,,Jharkhand Mukti Morcha,604,235696
2010,235,Rajauli,SC,,Janata Dal (Secular),730,235696
2010,235,Rajauli,SC,,Bahujan Samaj Party,1140,235696
2010,235,Rajauli,SC,,Rashtrawadi Sena,1336,235696
2010,235,Rajauli,SC,,Communist Party of India (Marxist-Leninist) (Liberation),1460,235696
2010,235,Rajauli,SC,,Communist Party of India (Marxist),2639,235696
2010,235,Rajauli,SC,,Independent,4949,235696
2010,235,Rajauli,SC,,Indian National Congress,6299,235696
2010,235,Rajauli,SC,,Rashtriya Janata Dal,36930,235696
2010,235,Rajauli,SC,,Bharatiya Janata Party,51020,235696
2010,236,Hisua,GEN,,Shoshit Samaj Dal,466,271062
2010,236,Hisua,GEN,,Jai Maha Bharath Party,562,271062
2010,236,Hisua,GEN,,Independent,860,271062
2010,236,Hisua,GEN,,Nationalist Congress Party,1093,271062
2010,236,Hisua,GEN,,Independent,1690,271062
2010,236,Hisua,GEN,,Bahujan Samaj Party,1797,271062
2010,236,Hisua,GEN,,Independent,2507,271062
2010,236,Hisua,GEN,,Communist Party of India,3818,271062
2010,236,Hisua,GEN,,Independent,4035,271062
2010,236,Hisua,GEN,,Independent,4540,271062
2010,236,Hisua,GEN,,Indian National Congress,20820,271062
2010,236,Hisua,GEN,,Lok Jan Shakti Party,39132,271062
2010,236,Hisua,GEN,,Bharatiya Janata Party,43110,271062
2010,237,Nawada,GEN,,Jharkhand Mukti Morcha,222,263212
2010,237,Nawada,GEN,,Krantikari Samyavadi Party,274,263212
2010,237,Nawada,GEN,,All India Forward Bloc,298,263212
2010,237,Nawada,GEN,,Shivsena,321,263212
2010,237,Nawada,GEN,,Janata Dal (Secular),444,263212
2010,237,Nawada,GEN,,Rashtrawadi Sena,686,263212
2010,237,Nawada,GEN,,Communist Party of India (Marxist-Leninist) (Liberation),1123,263212
2010,237,Nawada,GEN,,Nationalist Congress Party,1254,263212
2010,237,Nawada,GEN,,Independent,1631,263212
2010,237,Nawada,GEN,,Independent,1713,263212
2010,237,Nawada,GEN,,Bahujan Samaj Party,2136,263212
2010,237,Nawada,GEN,,Independent,2334,263212
2010,237,Nawada,GEN,,Independent,3766,263212
2010,237,Nawada,GEN,,Indian National Congress,16018,263212
2010,237,Nawada,GEN,,Rashtriya Janata Dal,40231,263212
